Year,SchoolCode,Site,3-Math-Advanced,3-Math-Satisfactory,3-Reading-Advanced,3-Reading-Satisfactory,4-Math-Advanced,4-Math-Satisfactory,4-Reading-Advanced,4-Reading-Satisfactory,5-Math-Advanced,5-Math-Satisfactory,5-Reading-Advanced,5-Reading-Satisfactory,5-SocialStudies-Advanced,5-SocialStudies-Satisfactory,5-Science-Advanced,5-Science-Satisfactory,5-Writing-Advanced,5-Writing-Satisfactory,6-Math-Advanced,6-Math-Satisfactory,6-Reading-Advanced,6-Reading-Satisfactory,7-Math-Advanced,7-Math-Satisfactory,7-Reading-Advanced,7-Reading-Satisfactory,7-Geography-Advanced,7-Geography-Satisfactory,8-Math-Advanced,8-Math-Satisfactory,8-Reading-Advanced,8-Reading-Satisfactory,8-History-Advanced,8-History-Satisfactory,8-Science-Advanced,8-Science-Satisfactory,8-Writing-Advanced,8-Writing-Satisfactory,EOI-Algebra-Advanced,EOI-Algebra-Satisfactory,EOI-EnglishII-Advanced,EOI-EnglishII-Satisfactory,EOI-USHistory-Advanced,EOI-USHistory-Satisfactory,EOI-Biology-Advanced,EOI-Biology-Satisfactory,EOI-AlgebraII-Advanced,EOI-AlgebraII-Satisfactory,EOI-Geometry-Advanced,EOI-Geometry-Satisfactory,EOI-EnglishIII-Advanced,EOI-EnglishIII-Satisfactory
2016,66I005715,INOLA HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.85,0.2,0.85,0.2,0.7,0.18,0.59,0.14,0.64,0.5,0.95,0.24,0.91
2016,66I006105,SEQUOYAH ELEMENTARY,0.51,0.97,0.07,0.93,0.21,0.73,0.02,0.89,0.4,0.93,0.13,0.98,0.4,0.85,0.32,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,66I006510,SEQUOYAH MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.37,0.92,0.12,0.88,0.31,0.92,0.27,0.85,0.29,0.57,0.43,0.93,0.24,0.97,0.25,0.75,0.29,0.85,,,1,1,,,,,,,,,,,,
2016,66I006705,SEQUOYAH HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.91,0.12,0.86,0.35,0.65,0.12,0.48,0.08,0.65,0.56,0.93,0.2,0.89
2016,66I007105,FOYIL ELEMENTARY,0.12,0.74,0,0.68,0,0.33,0,0.63,0.44,0.8,0.12,0.76,0.44,0.8,0.24,0.68,,,0.17,0.78,0,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,66I007610,FOYIL JR HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,0.13,0.77,0.1,0.61,0.16,0.45,0.26,0.65,0.09,0.74,0.09,0.43,0.09,0.57,,,0.31,0.92,,,,,,,,,,,,
2016,66I007705,FOYIL HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.53,0.1,0.83,0.06,0.63,0.1,0.39,0.11,0.67,0.15,0.8,0.07,0.87
2016,66I008105,VERDIGRIS ELEMENTARY,0.36,0.92,0,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,66I008305,VERDIGRIS UPPER ELEMENTARY,,,,,0.34,0.89,0.05,0.83,0.49,0.92,0.16,0.95,0.59,0.9,0.3,0.72,,,0.1,0.83,0.07,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,66I008615,VERDIGRIS JR HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,0.18,0.74,0.17,0.92,0.31,0.71,0.25,0.91,0.18,0.85,0.44,0.82,0.22,0.73,,,0.54,1,,,,,,,,,0.95,1,,
2016,66I008705,VERDIGRIS HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,1,0.16,0.91,0.36,0.74,0.27,0.7,0.33,0.63,0.35,0.94,0.18,0.95
2016,67C054105,JUSTICE ELEMENTARY,0.05,0.42,0,0.58,0,0.36,0,0.27,0.11,0.67,0,0.22,0,0.33,0,0.33,,,0.5,1,0,1,0.25,1,0,0.88,0.25,0.5,0.58,1,0.08,0.92,0.25,0.67,0.08,0.42,,,,,,,,,,,,,,,,
2016,67I001105,WILSON ELEMENTARY,0.29,0.77,0.03,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,67I001110,NORTHWOOD ELEMENTARY,,,,,0.23,0.79,0.01,0.73,0.32,0.78,0.1,0.75,0.3,0.7,0.11,0.57,,,0.35,0.85,0.09,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,67I001505,SEMINOLE MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,,,,,0.08,0.71,0.19,0.85,0.22,0.53,0.22,0.77,0.18,0.89,0.24,0.68,0.13,0.61,,,0.81,1,,,,,,,,,1,1,,
2016,67I001715,SEMINOLE HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.98,0.17,0.79,0.1,0.64,0.21,0.59,0.42,0.92,0.39,0.92,0.16,0.99
2016,67I002105,WEWOKA ELEMENTARY,0.09,0.62,0,0.73,0.08,0.71,0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,67I002110,WEWOKA LEARNING CENTER,,,,,,,,,0.13,0.58,0.1,0.65,0.13,0.55,0.03,0.35,,,0.2,0.61,0.07,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,67I002510,WEWOKA MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,,,,,0.13,0.65,0.26,0.65,0.04,0.35,0,0.5,0.13,0.79,0.05,0.36,0.08,0.44,,,0.23,0.85,,,,,,,,,,,,
2016,67I002705,WEWOKA HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,0.77,0.05,0.63,0.21,0.55,0,0.14,0.04,0.67,0.05,0.47,0.07,0.87
2016,67I003105,BOWLEGS ELEMENTARY,0.5,0.58,0.17,0.75,0.67,1,0,0.83,0.3,0.6,0,0.9,0.1,0.6,0.1,0.5,,,0.25,1,0,0.92,0.12,0.59,0.12,0.76,0.29,0.53,0.33,0.67,0.17,0.83,0.17,0.5,0,0.5,,,,,,,,,,,,,,,,
2016,67I003705,BOWLEGS HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.67,0.17,0.72,0,0.36,0.06,0.25,0,0.47,0.18,0.88,0.18,0.91
2016,67I004105,KONAWA ELEMENTARY,0.39,0.87,0.06,0.87,0.22,0.89,0.03,0.76,0.46,0.92,0.11,0.89,0.69,0.92,0.31,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,67I004510,KONAWA MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.17,0.94,0.08,0.89,0.17,0.9,0.21,0.88,0.2,0.46,0.05,0.5,0.2,0.83,0.1,0.59,0.1,0.76,,,0.11,0.84,,,,,,,,,,,,
2016,67I004705,KONAWA HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.6,0.05,0.86,0.15,0.79,0.17,0.79,0.23,0.94,0.36,0.85,0.39,0.95
2016,67I006110,NEW LIMA ELEMENTARY,0.07,0.47,0,0.53,0,0.63,0,0.38,0.22,0.83,0,0.72,0,0.39,0,0.33,,,0.15,0.6,0.05,0.6,0.09,0.82,0.05,0.68,0.05,0.45,0.39,0.83,0.22,1,0.11,0.83,0.17,0.72,,,,,,,,,,,,,,,,
2016,67I006705,NEW LIMA HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.78,0.15,0.77,0,0.31,0.08,0.54,0.25,0.88,0,0.86,0,0.75
2016,67I007105,VARNUM ELEMENTARY,0.64,1,0.09,0.91,0.44,1,0.06,1,0.47,0.93,0,0.8,0.33,1,0.13,0.73,,,0.08,0.69,0.08,0.54,0.32,0.89,0.26,0.84,0.26,0.53,0.2,0.87,0.13,0.93,0.07,0.4,0,0.33,,,,,,,,,,,,,,,,
2016,67I007705,VARNUM HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.69,0.2,1,0.12,0.35,0.09,0.55,,,,,0.19,0.63
2016,67I010105,SASAKWA ELEMENTARY,0,0.33,0,0.33,0.18,0.91,0,0.36,0.33,0.83,0,0.33,0,0.17,0.33,0.5,,,0.21,0.79,0,0.57,0,0.67,0,0.5,0.25,0.33,0.31,0.54,0.08,0.85,0.08,0.38,0.08,0.54,,,,,,,,,,,,,,,,
2016,67I010705,SASAKWA HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.86,0.14,0.86,0.14,0.5,0.14,0.43,0.22,0.78,0.43,0.86,0.2,1
2016,67I014105,STROTHER ELEMENTARY,0,0.25,0,0.42,0.06,0.67,0,0.61,0.39,1,0.04,0.83,0.26,0.7,0.13,0.74,,,0.38,0.81,0.1,0.62,0.19,0.9,0.05,0.62,0.33,0.67,0.41,0.74,0.22,0.78,0.33,0.74,0.26,0.52,,,,,,,,,,,,,,,,
2016,67I014705,STROTHER HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,0.82,0.24,0.96,0.11,0.74,0.03,0.23,,,0,0.22,0.26,0.95
2016,67I015105,BUTNER ELEMENTARY,0.3,0.7,0,0.7,0.3,0.5,0,0.7,0.08,0.62,0,0.69,0.08,0.31,0.15,0.31,,,0.14,0.43,0.14,0.71,0.22,0.78,0,0.67,0,0.44,0.36,0.79,0.07,0.64,0,0.07,0.07,0.57,,,,,,,,,,,,,,,,
2016,67I015705,BUTNER HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.71,0.25,0.58,0,0.29,0,0.5,0.43,1,0.2,0.7
2016,68C001105,LIBERTY ELEMENTARY,0,0.5,0,1,0.39,1,0,0.72,0.07,0.53,0,0.47,0.13,0.73,0.07,0.4,,,0.26,0.95,0.05,0.84,0.57,1,0.29,1,0.36,0.79,,,0.33,1,0.43,1,0.24,0.95,,,0.43,0.95,,,,,,,,,,,,
2016,68C035105,MARBLE CITY ELEMENTARY,0.4,1,0.2,1,0.33,1,0,1,,,,,,,,,,,0.25,0.63,0.17,0.67,0,0.86,0,0.43,0,0.57,0.22,0.89,0,0.44,0.11,0.78,0,0.22,,,,,,,,,,,,,,,,
2016,68C036105,BRUSHY ELEMENTARY,0.55,0.95,0,0.88,0.58,0.88,0.04,0.96,0.24,0.79,0,0.71,0.18,0.71,0.06,0.59,,,0.42,0.88,0.09,0.74,0.41,0.95,0.5,0.95,0.68,0.91,0.75,1,0.33,0.88,0.38,0.71,0.42,0.88,,,0.47,0.93,,,,,,,,,,,,
2016,68C050105,BELFONTE ELEMENTARY,0.5,1,0,0.33,,,,,,,,,,,,,,,,,,,0.17,1,0.5,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
2016,68C050110,BELFONTE BELL ELEMENTARY (ADAIR COUNTY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,68C068105,MOFFETT ELEMENTARY,0.17,0.5,0.04,0.67,0.12,0.8,0,0.72,0.28,0.84,0.03,0.91,0.25,0.75,0.03,0.47,,,0.4,0.93,0.27,0.93,0.42,0.92,0.08,1,0.33,0.67,,,0.27,1,0.13,0.53,0.13,0.6,,,0.38,0.77,,,,,,,,,,,,
2016,68I001105,LIBERTY ELEMENTARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,68I001110,EASTSIDE ELEMENTARY,0.44,0.89,0.08,0.89,0.28,0.79,0.03,0.79,0.21,0.64,0.12,0.75,0.27,0.63,0.11,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,68I001510,SALLISAW MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.11,0.65,0.12,0.78,0.14,0.83,0.36,0.87,0.58,0.83,0.1,0.53,0.24,0.93,0.32,0.75,0.28,0.77,,,0.69,1,,,,,,,,,,,,
2016,68I001705,SALLISAW HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,1,0.14,0.83,0.28,0.81,0.12,0.57,0.32,0.85,0.59,0.99,0.36,0.92
2016,68I002105,VIAN ELEMENTARY,0.49,0.85,0.15,0.98,0.24,0.89,0,0.79,0.46,0.87,0.07,0.76,0.35,0.8,0.2,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,68I002505,VIAN MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.08,0.64,0.08,0.74,0.19,0.94,0.37,0.98,0.37,0.74,0.21,0.79,0.29,0.94,0.18,0.53,0.29,0.73,,,0.7,1,,,,,,,,,,,,
2016,68I002705,VIAN HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.74,0.22,1,0.36,0.77,0.26,0.72,0.3,0.86,0.28,0.87,0.4,0.98
2016,68I003110,MULDROW ELEMENTARY,0.34,0.91,0,0.87,0.49,0.94,0.03,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,68I003510,MULDROW MIDDLE SCHOOL,,,,,,,,,0.68,0.96,0.09,0.79,0.47,0.79,0.24,0.74,,,0.26,0.86,0.09,0.83,0.17,0.86,0.24,0.9,0.24,0.61,0.14,0.69,0.25,0.96,0.31,0.75,0.26,0.75,,,0.5,1,,,,,,,,,,,,
2016,68I003705,MULDROW HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.95,0.18,0.94,0.27,0.7,0.19,0.67,0.21,0.81,0.35,0.88,0.23,0.91
2016,68I004105,GANS ELEMENTARY,0.5,0.86,0.07,0.86,0.27,0.87,0,0.73,0.25,0.81,0,0.75,0.31,0.5,0.19,0.56,,,0.1,0.6,0,0.45,0.25,0.71,0.04,0.63,0.46,0.75,0.19,0.56,0.05,0.67,0.1,0.43,0.05,0.52,,,,,,,,,,,,,,,,
2016,68I004715,GANS HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.53,0.08,0.62,0.08,0.42,0.05,0.4,0,0.55,0.18,0.73,0.13,0.74
2016,68I005105,ROLAND ELEMENTARY,0.23,0.89,0,0.81,0.05,0.68,0,0.78,0.22,0.75,0.11,0.69,0.42,0.72,0.19,0.78,,,0.29,0.83,0.07,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,68I005610,ROLAND JR HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,0.06,0.68,0.09,0.77,0.08,0.38,,,0.11,0.66,0.25,0.66,0.13,0.45,,,0.15,0.51,,,,,,,0.31,0.92,0.14,0.86,,
2016,68I005705,ROLAND HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.91,0.14,0.56,0.22,0.46,0.14,0.71,0.47,0.91,0.15,0.9
2016,68I006105,GORE ELEMENTARY,0.57,0.9,0,0.95,0.21,0.74,0.05,0.79,0.35,0.91,0,0.87,0.74,0.96,0.26,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,68I006115,GORE UPPER ELEMENTARY,,,,,,,,,,,,,,,,,,,0.11,0.61,0,0.72,0,0.74,0.11,0.84,0.16,0.47,0.15,0.73,0.27,0.96,0.04,0.62,0.15,0.69,,,,,,,,,,,,,,,,
2016,68I006715,GORE HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.67,0.04,0.64,0.15,0.53,0.05,0.19,0.08,0.67,0.19,0.62,0,0.8
2016,68I007105,CENTRAL ELEMENTARY,0.21,0.79,0,0.96,0.16,0.8,0,0.64,0.26,0.79,0.21,0.84,0.53,0.89,0.37,0.79,,,0.09,0.73,0.05,0.82,0.19,0.73,0.04,0.73,0.08,0.46,0.08,0.42,0.05,0.95,0.1,0.48,0.43,0.86,,,0.33,1,,,,,,,,,,,,
2016,68I007705,CENTRAL HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,0.74,0.24,0.96,0.4,0.76,0.31,0.69,0.36,0.94,0.38,0.9,0.21,0.98
2016,69C082105,GRANDVIEW ELEMENTARY,,,,,0,0.5,0,0.83,,,,,,,,,,,0.29,1,0,0.86,0.13,0.63,0,0.75,0,0.25,0.33,0.67,0,0.67,0,0.5,0.17,0.5,,,,,,,,,,,,,,,,
2016,69I001110,EMERSON ELEMENTARY,0.14,0.55,0.02,0.71,0.35,0.81,0,0.68,0.46,0.89,0.11,0.86,0.37,0.93,0.28,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,69I001125,HORACE MANN ELEMENTARY,0.48,0.92,0.08,0.98,0.38,0.91,0.03,0.89,0.31,0.73,0.15,0.84,0.28,0.73,0.13,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,69I001130,WILL ROGERS PRE-K CTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,69I001135,MARK TWAIN ELEMENTARY,0.05,0.52,0,0.67,0.2,0.6,0,0.8,0.25,0.83,0,0.92,0.25,0.75,0.17,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,69I001140,WOODROW WILSON ELEMENTARY,0.18,0.76,0,0.72,0,0.85,0,0.38,0.5,0.9,0.15,0.7,0.45,0.9,0.05,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,69I001145,PLATO ELEMENTARY,0.43,0.88,0.07,0.88,0.32,0.85,0.12,0.88,0.6,0.88,0.05,0.9,0.63,0.88,0.28,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,69I001505,DUNCAN MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.21,0.7,0.04,0.68,0.13,0.63,0.2,0.78,0.21,0.55,0.11,0.53,0.29,0.9,0.25,0.65,0.17,0.6,,,0.66,1,,,,,,,,,,,,
2016,69I001705,DUNCAN HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.68,0.21,0.78,0.15,0.66,0.06,0.38,0.12,0.68,0.3,0.86,0.39,0.95
2016,69I002105,COMANCHE ELEMENTARY,0.2,0.73,0.02,0.8,0.33,0.74,0.02,0.83,0.47,0.86,0.1,0.9,0.79,0.95,0.17,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,69I002510,COMANCHE MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.23,0.72,0.02,0.69,0.15,0.67,0.13,0.74,0.13,0.54,0.2,0.51,0.25,0.86,0.27,0.56,0.22,0.48,,,1,1,,,,,,,,,,,,
2016,69I002705,COMANCHE HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.82,0.19,0.95,0.11,0.62,0.14,0.57,0.14,0.37,0.52,0.95,0.07,0.95
2016,69I003105,MARLOW ELEMENTARY,0.34,0.8,0.11,0.89,0.14,0.82,0.02,0.82,0.34,0.82,0.1,0.85,0.4,0.82,0.21,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,69I003505,MARLOW MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.36,0.9,0.06,0.8,0.3,0.92,0.26,0.92,0.29,0.64,0.42,0.83,0.18,0.85,0.4,0.86,0.08,0.64,,,,,,,,,,,,,,,,
2016,69I003705,MARLOW HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.91,0.26,0.88,0.16,0.67,0,0.17,0.38,0.85,0.43,0.89,0.33,0.95
2016,69I015105,VELMA-ALMA ELEMENTARY,0.47,0.97,0.06,1,0.25,0.96,0.08,0.96,0.27,0.85,0.09,0.88,0.21,0.61,0.12,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,69I015505,VELMA-ALMA MIDDLE SCHOOL,,,,,,,,,,,,,,,,,,,0.22,0.91,0.03,0.56,0.21,0.79,0.29,0.64,0.29,0.5,0.3,0.75,0.1,0.7,0.1,0.55,0.2,0.75,,,,,,,,,,,,,,,,
2016,69I015715,VELMA-ALMA HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.78,0.05,0.64,0.25,0.63,0.09,0.45,0,0.58,0.14,0.67,0.2,0.92
2016,69I021105,EMPIRE ELEMENTARY,0.36,0.95,0.05,0.95,0.29,0.79,0,0.89,0.56,0.92,0.12,0.88,0.4,0.84,0.24,0.72,,,0.51,0.93,0.07,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,69I021605,EMPIRE HIGH JR HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,0.28,0.88,0.31,0.81,0.41,0.66,0,0.53,0.23,0.86,0.23,0.64,0.23,0.64,,,,,,,,,,,,,,,,
2016,69I021715,EMPIRE HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.68,0.13,0.73,0.39,0.72,0.07,0.3,0.17,0.5,0.67,0.67,0,0.67
2016,69I034105,CENTRAL HIGH ELEMENTARY,0.56,0.96,0.04,1,0.65,0.97,0.1,0.84,0.52,1,0.1,0.9,0.48,0.86,0.24,0.86,,,0.22,0.87,0.04,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,69I034600,CENTRAL HIGH JR HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,0.13,0.65,0.26,0.77,0.29,0.58,0.06,0.53,0.29,0.88,0.33,0.71,0.21,0.75,,,0.59,0.95,,,,,,,,,0.83,1,,
2016,69I034705,CENTRAL HIGH HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.93,0.26,0.53,0.27,0.58,0.28,0.64,0.43,0.91,0.18,0.91
2016,69I042105,BRAY-DOYLE ELEMENTARY,0.38,0.75,0.13,0.88,0.13,0.5,0,0.5,0.17,0.72,0.17,0.89,0.61,1,0.11,0.67,,,0.08,0.52,0.04,0.64,0.08,0.54,0.15,0.65,0.04,0.5,0.32,0.86,0.36,1,0.18,0.45,0.14,0.59,,,,,,,,,,,,,,,,
2016,69I042705,BRAY-DOYLE HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.8,0.06,0.94,0.32,0.63,0.1,0.5,,,0.25,0.79,0.21,0.89
2016,70C009105,OPTIMA ELEMENTARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,70C080105,STRAIGHT ELEMENTARY,0.67,0.83,0,0.83,0.33,0.5,0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,70I001105,YARBROUGH ELEMENTARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,70I001705,YARBROUGH HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,0.83,,,0.33,0.5,,,0,0.67,,,0.17,1
2016,70I008105,ACADEMY ELEMENTARY,0.25,0.77,0.06,0.8,0.25,0.81,0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,70I008115,NORTHEAST ELEMENTARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,70I008120,HOMER LONG ELEMENTARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,70I008125,SALYER ELEMENTARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,70I008130,CARRIER ELEMENTARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,70I008135,NORTH PARK ELEMENTARY,,,,,,,,,0.25,0.79,0.09,0.76,0.42,0.75,0.08,0.5,,,0.22,0.77,0.02,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,70I008140,PRAIRIE ELEMENTARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,70I008610,CENTRAL JR HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,0.14,0.78,0.14,0.8,0.26,0.53,0.02,0.24,0.11,0.85,0.2,0.61,0.07,0.54,,,0.11,0.78,,,,,,,,,,,,
2016,70I008705,GUYMON HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.65,0.09,0.87,0.24,0.66,0.07,0.3,0.08,0.4,0.36,0.91,0.13,0.88
2016,70I015105,HARDESTY ELEMENTARY,0,0.17,0,0.67,,,,,0.5,0.83,0,0.83,0.33,0.83,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,70I015705,HARDESTY HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.67,0.29,0.86,,,0.5,1,,,0.29,0.71,,
2016,70I023105,HOOKER ELEMENTARY,0.24,0.78,0,0.88,0.21,0.61,0,0.64,0.22,0.73,0.05,0.81,0.43,0.86,0.14,0.65,,,0.27,0.68,0.03,0.73,0.16,0.59,0.14,0.73,0.16,0.57,0.16,0.81,0.08,0.86,0.19,0.61,0.25,0.58,,,,,,,,,,,,,,,,
2016,70I023715,HOOKER HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.84,0.16,0.95,0.18,0.71,0.14,0.51,0.31,0.94,0.49,0.9,0.33,0.95
2016,70I053105,TYRONE ELEMENTARY,0.08,0.46,0,0.85,0,0.57,0,0.71,0.38,0.85,0,0.62,0.23,0.62,0.08,0.54,,,0,0.25,0,0.42,0.18,0.55,0.27,0.55,0.27,0.55,0.38,0.77,0.31,0.92,0.31,0.62,0.23,0.85,,,,,,,,,,,,,,,,
2016,70I053705,TYRONE HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,1,0.17,0.92,0.07,0.64,0.3,0.5,0.07,0.79,0.3,0.9,0.14,1
2016,70I060105,GOODWELL ELEMENTARY,0.5,0.93,0.07,0.79,0.2,1,0,1,0.28,0.94,0.06,0.78,0.61,0.89,0.17,0.67,,,0.33,0.89,0.11,0.78,0.21,0.93,0.14,0.93,0.29,0.79,0.57,0.93,0.07,0.86,0.07,0.79,0.14,0.71,,,,,,,,,,,,,,,,
2016,70I060705,GOODWELL HIGH SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,1,0.14,0.57,0.3,0.7,0,0.33,0.3,0.9,0.38,1,0,0.8
